0,"Fred Dunst does however do a pretty fair imitation of Billy Bob Thornton 's character from `` A Simple Plan '' , while Jake Busey does a pretty fair imitation of ,"
1,"Generally it was a good movie with an ideal ending ; the acting was spectacular and the characters did n't stray from their persons . I especially liked the plot , although"
0,"The movie went no where . I mean they could have made the movie in 15 min short film . Overall , the movie was n't good at all , and I"
1,His line delivery is delicious and he is credible and sympathetic and at the same time duplicitous and rascally . Smith exudes class and taste from every pore and is a good
1,"Iris discovers that Stanley is unable to read , and after he loses his job , she gives him reading lessons at home in her kitchen . Of course , as you"
0,"But OK , there were few funny moments , and Freeman is always nice to see in any movie so , lets leave three stars ."
0,"I mean , I hate to say bad things about an amateur production , but if you make a bad movie and want to comment on it , tone it down a"
1,"The trouble is that IMDb and Maltin can be wrong , and in this case I think they are since a source I trust more says the full running time is 67"
0,"Basic comedy .man 's life is saved by having various animal organs transplanted into him . Unfortunately , he takes on each animal 's characteristics . Former Survivor Colleen looks pretty good"
1,This is the best movie I have ever seen. < br / > < br / > I 've seen the movie on Dutch television sometime in 1988 ( ? ) .
0,So .. what 's left ? < br / > < br / > '' The Ring '' is a trully scary movie ... I wish other movies would stop copying from
0,"Please do not watch this film because ... It 's CRAP ! ! ! < br / > < br / > Summary : Poor acting , bad fights , bad script."
0,Especially Piper Perabo completely fails in convincing one of `` Jersey 's '' fear of singing in front of an audience . The only good ( and quite funny thing ) about
1,"This is not simply a film with a great performance at its center , but also a rare achievement : a fully convincing story of redemption ."
1,"The story shows a love affair between a physically sisabled guy and a healthy woman , which is a very sweet story.Unfortunately , you do n't get to see movies like that"
1,I have the Highest Respects for Will Smith as he is not only a brilliant Actor but one can tell he has a genuine love for people and life which no doubt
1,"His choice of films , the basic 'conceit ' of the production ( which places him in the sets or simulacra of the films he is commenting on ) and his delivery"
1,"I first watched the Walking Tall movies when I was about 8 years old and I thought both Joe Don Baker and Bo Svenson did a great job , they must have"
1,"The film adaptation is the best demonstration of this , but some fans may decide they belong local. < br / > < br / > The equally underrated third series also"
0,"Even when I saw this movie at a teenager , I wondered just how ironic it was that Pia Zadora starred in a movie about an artist who slept her way to"
0,"hyuck hyuck hyuck ) . Bad acting , idiotic , homophobic jokes and judging from the creature effects , it looks like the director 's watched ` The Evil Dead ' way"
0,This film is another example of the curse of east Asian cinema : two or more separate stories rolled into one film . Other reviewers have obviously picked up on it as
0,Assorted band of dumb cardboard cannon fodder villains with dodgy European accents  Check ! German sounding bad guy played by an English actor with a piece of corny dialogue for every
0,"No , what we have here is the worst kind of slasher : An art-house one. < br / > < br / > My Grade : D+"
0,"Be warned : if you pay for it , the only `` victim '' is your dumb ass. < br / > < br / > If you want to be really"
0,I think I should start this in saying that nearly any style of work can be entertaining in parts . The true test is whether it is good from start to finish
0,"If you like bad movies , this is the one to see . It 's incredibly low-budget special effects ( you 'll see what I mean ) and use of non-actors was"
0,"And it contains a stupid subplot about some bimbo singer , which seems to be completely off topic. < br / > < br / > Turiqistan is obviously Iraq , or"
0,"OK , this has got 2 be one of the worst excuses 4 a movie that i have ever had the misfortune of watching . Like all other Olsen twins movies with"
0,"This leaves the script to comment on , which was pretty awful . Pat remarks , idiotic decisions , and reckless stupidity on the part of every character in the movie ."
0,A previous reviewer mentioned not to watch this film whilst being tired . Maybe that was my mistake. < br / > < br / > I tried my best to enjoy
0,"Although , it 's nice to see a pretty blonde girl not being portrayed as a bubble-head for a change . Okay to rent , but I would n't suggest buying it"
1,"Fun and more of it . Family fun . Laughter , frolic , adventure , something for everyone . The special effects are quite good . This is a musical the tunes"
0,I wonder which audience group this movie is basically targeted to. < br / > < br / > Priety ( a pros ) plays a surrogate mom for a happy couple
1,It 's perfect for the handsomely grizzled charisma of Vincent Cassel and features a marvellously contained performance from Emanuelle Devos . Devos is a recurring feature of Audiard in the same way
0,"We are given very little information on his character or who is paying him to kill , indeed the episode is notable for having no dialogue at all . Returning to his"
1,Im not homophobic but i cant help that i do n't find men kissing entertaining ( dont mind women ) . Anyway ... For a fan series this is good stuff .
1,"Writer/director Victor Nunez , who also wrote/directed `` Ulee 's Gold , '' did an amazing job showing a young woman growing into herself -- confronting age-old challenges of good v. evil"
1,There are some faults with the film that keep it from being truly excellent - but it is an original and ambitious film for what it is . My biggest gripe with
1,A beautiful shopgirl in London is swept off her feet by a millionaire tea plantation owner and soon finds herself married and living with him at his villa in British Ceylon .
1,"Of course it finds it , begins to play 'Today could be a great day ' ( Hoy puede ser un gran dia ) by Joan Manuel Serrat and in a few"
1,"Vampires , sexy guys , guns and some blood . Who could ask for more ? Moon Child delivers it all in one nicely packaged flick ! Gackt is the innocent Sho"
0,Zorro would be ashamed ! His only salvation came as the competition was just as bad. < br / > < br / > This film is described as adventure and horror
0,"Suspense is usually put to good use. < br / > < br / > Show Me The Money , on the other hand , is just too slow-paced . When a"
0,"My dream was that one day a screenwriter would come across their child sitting in a large sofa reading A Winkle in Time , and would think , what an amazing movie"
1,"O.P . Heggie was wonderful as the understanding Matthew Cuthbert and Helen Westley was fine as the firm Marilla . Tom Brown was an excellent Gilbert Blythe . Gertrude Messinger , who"
1,"Although Super Mario 64 is n't like the rest of the games in the series , it is still a classic and is every bit as good as the old games ."
1,The story and the characters were some of the best I 've ever seen . the graphics were good for the PS and the cut scenes and voice overs were amazing .
0,"My opinion , by the way , is not just some knee-jerk reaction -- I have seen most of Fellini 's films and have also seen many films by the world 's"
1,"It was not supposed to be a documentary , or a completely factual account of what happened that night . It is the most amazing love story ever attempted . I know"
0,This has got to be the worst horror movie I have ever seen . I remember watching it years ago when it initially came out on video and for some strange reason
1,"Unlike Princess Mononoke and Valley of the Winds , the theme in Laputa is not directly connected to environmentalism . If it has a theme at all it 's anti-warfare . The"
1,Pinjar by Mr dwivedi is an awesome movie . Its definitely the greaest and finest of 2003 . There are very good performances in it . Dwivedi knows what he can extract
1,The score is good ( highlighted by `` Hooray for Hollywood '' ) and director Busby Berkeley shows off his unique visuals in a really fun drive-in musical sequence ( with Edgar
0,"`` Women ? They 're all scrubbers ... ! '' < br / > < br / > No , not a good translation ; not at all ! This lags behind"
0,"The histories of British Asians fitting into their adopted home has had many good runs on the big screen , as well as a number of excellent TV and radio series ("
0,Let me start off by saying that this does n't seem or feel like a movie . It seems like just another TV show about popular girls and boys with no real
0,The storyline was okay . Akshay Kumar was good as always and that was the only good thing about the movie . Kareena Kapoor looked bad . There was so hue and
0,Uma Thurman was great as G-Girl and she had many funny lines . Luke Wilson was a bit pale and not very interesting . I do n't think he makes for an
1,"Fortunately , the story of this book with moving pictures is good . Using Alfred de Musset 's poem and a story by Edgar Allen Poe , it centres on the doppelgänger"
1,"This movie is basically a documentary of the chronologically ordered series of events that took place from April 10 , 2002 through April 14 , 2002 in the Venezuelan Presidential Palace ,"
0,"But half-way through `` Fay Grim '' I reached a deadly realization -- -I did n't know what was going on , and I did n't care . Too bad , because"
0,"You got ta love the cheesy low budget movies . This one comes complete with bad effects , props and bad acting ( really bad ) . Plus , every time I"
0,THE SCREAMING SKULL is the sort of movie that makes Ed Wood look good. < br / > < br / > Very loosely based on the famous Francis Marion Crawford story
1,"While many stand-up comedians mesh together in my brain , Eddie Izzard stands out as one of the best . His style is incredibly refreshing , and it is nice to hear"
0,"You 'd think `` Monster '' would be fun ... but it is n't , really . It does star Tony Eisley and John Carradine , however , and in my book"
0,"This film is terrible . You do n't really need to read this review further . If you are planning on watching it , suffice to say - do n't ( unless"
1,"I saw this kung fu movie when I was a kid , and I thought it was so cool ! Now I am 26 years old , and my friend has it"
1,"The Romance was not overdone , but still very emotional and moving . I laughed hard and long throughout the movie and still I was captivated by the fantastic drama , and"
1,It just so happens to open in New York . Here we have the story of a popular politician named Mayor John Pappas ( Al Pacino ) with enough savvy to run
0,"If you really enjoyed the 2002 Resident Evil movie , then you should just see it instead of waisting 2 hours you 'll never get back . I can not believe that"
0,"First of all , the acting is terrible , and the movie makes absolutely no sense at all . It is not scary in the least bit , it is so stupid"
1,"The rest of the cast does good work too . The woman who plays Feinstone 's wife is really attractive . Also , it was great to see Ken Foree acting again"
0,"Its truly , undeniably awful , with no plot and a reliance on supposed special effects which fall flat , too . Daniels is okay as the earthling but Lloyd is simply"
0,"It seems to combine comedy , drama , and satire , but it sure does n't add up to much . It 's undermined by unimaginably loathsome , one-dimensional characters who you"
0,you could already figure something like that out from the first movie : Agent Smith telling us the first Matrix created did n't work because it was too perfect . Trinity died
0,This is one of the most hilariously bad movies I have ever had the privilege to see. < br / > < br / > I watched this on DVD with a
1,"If you and your family are looking for a great family film , this is your ticket . Everyone gives stellar performances , great acting , great comedy , and great timing"
0,Seeing as EVP is supposedly true it really had an easy passage to be a feared true fact . Not many movies come along that really instill fear into the minds of
1,"I 'm not going to spoil the movie , but the things Helen is capable of are totally over-the-top. < br / > < br / > - As good as Winters"
1,This movie is good for all the same reasons The storyline is good not quite as good as the other one 's but still pretty good it has lots of action in
1,"`` Spin it ! `` < br / > < br / > The 90s opened up with a clever Disney favorite , `` TaleSpin , '' the TV cartoon series that"
0,"If you hate redneck accents , you 'll hate this movie . And to make it worse , you see Patrick Swayze , a has been trying to be a redneck ."
0,Roommates Sugar and Bobby Lee are abducted by menacing dudes while out shopping one day and taken back to a secluded island that the girls reluctantly tell the thugs that they last
1,And the rest of the cast helped flesh out this pathetic band of people making the most of a bad situation and not doing too badly. < br / > < br
0,"Before he could answer , two studio flacks intercepted and lectured me on how the studio `` knew best '' and how `` no one will take such a film seriously ''"
1,Reckon it do n't get more controversial than that !
0,"The camera work , the locations , the costumes , the totally out-of-place dancing , the dialogue all combined to make the worst movie I have ever seen . You wonder if"
1,"There , an evil tyrant ( Joss Ackland , from THE HUNT FOR RED October ) plots to get rid of the two idiot rock-stars once and for all . So he"
1,"By no means is the a great film , BUT for what it is & the cast It is definitely good , < br / > < br / > Ratings *"
0,This thrown together piece of fecal matter adds together so many ludicrous scenarios that in the end it 's a laugh riot of absolute hilarity . Too bad as the premise is
1,"What a great film it is . The notion of nations sending people fighting each other with giant robots is tacky . The ending is not just a fitting one , it"
0,After only 4 or 5 kills by the so-called masked murderer and a confusing tie-in plot about a Murder Club which the dumb lead actress thinks is a real club that she
1,"Fans of male full-frontal nudity , however ... hmm , well ... yes . This is weird wild stuff ."
1,"All an all , Reign Over Me is an enjoyable , sad , yet many times funny film , driven by its amazing leading performances ."
0,"Had the clues been planted more in the movie , one would have said about that it is a masterpiece indeed . But though the movie was so slow in pace ,"
1,This movie to me felt like closure . To see all the people I 'd followed over the past few years together at last was most rewarding . I have heard that
0,The best part was the rape scene between the killer and one of the girls where he decides to rape her in her jail cell and it seems that the girl actually
0,"This was so hideously awful , I could not believe it . How has this got to do with ANYTHING remotely related to Hollywood Entertainment ? ? Nothing ! ! They have"
1,"Nero was presented not so much as evil incarnate , but as a wacky , unfulfilled emperor who would rather have had a circus career . He probably wondered why on earth"
0,"Now , i hired this movie because Brad Dourif was in it . He is an excellent actor , BRILLIANT in everything ... except this movie . And i think that was"
0,"The style of the film is poor to say the least , and the plot is stupid and unbelievably weak . The characters themselves are all over the place , and while"
0,"The plot sucks , and the acting is the worst I 've seen . ( Only Godzilla can compare , which is also the only movie that competes in being the worst"
0,Can you imagine who hard it STINKS ? < br / > < br / > Who is the violent killer in this film and what are his motivations ? ? ?
1,"One day , I was lucky enough to catch an episode while visiting family . It did n't seem too interesting at first , but as I watched more and more ,"
0,As far as the film goes - a joke of a script and even a bigger laugh regarding acting and plot - but who cares at this level . A nice time
1,"Absolutely FANTASTIC ! a wonderful movie , and one of my top three favorite of all time , i recommend it to Everyone ! < br / > < br / >"
1,"The main reason why is because after experiencing this film , you get the feeling that you 've also experienced the counter-cultural idealism of the 60 's , no matter however good"
1,"The background sound of wind and street noises lend an ominous aura and reminds one of a Fellini film , whether or not that was Kelemen 's intention . The filmmakers undoubtedly"
0,"This movie has made me upset ! When I think of Cat in the hat . Im thinking of cat in the hat books . You know , the one from a"
0,"Emily is given a chance at a new life with a good hearted , wealthy man who falls in love with her , but chooses to take the high road and stay"
1,This is absolutely delightful and one of the most charming pictures I saw this year . It is the more amazing since it is an early talkie and puts some great pictures
1,"Personnaly I really loved this movie , and it particularly moved me . The two main actors are giving us such great performances , that at the end , it is really"
0,"If you like them so god damn awful they 're hysterical , watch away . Jigsaw is without a doubt the worst movie i 've seen in my life ( and i"
1,"Personally , I find the movie to be quite a good watch . It outlines the actual situation of triads in Hong Kong and gives the viewer a glimpse of how triads"
0,"Tsai Ming-liang is the king of this subgenre , and Vive L'Amour is his `` masterpiece . '' In fact , this is the crème de la crème of crap-infested garbage under"
0,"However from my American perspective this movie just was n't that good . The protagonist , Marie played by Anastasia Hille was n't a pleasant character and I had a hard time"
1,"I actually found this movie 'interesting ' ; finally one worth my time to watch and rent . It is true ... some scenes were over the top on emotionalism , shouting"
0,Director Herbert Wilcox ( Neagle 's husband ) always thought Anna was the most exciting and talented femme on the screen . He was mistaken . She was improbably popular in Britain
0,"When this movie was released , it spawned one of the all-time great capsule movie reviews : Sphinx Stinks . It does , but in a mesmerizing sort of way . The"
1,"Hunting is more effective as a team enterprise . Men who were not very good at bonding were Darwinianed out , leaving men who have a lot of team spirit . And"
0,"However , this one is the worst of the worst . The screenplay is weak and the acting , especially that of Tracey Pollan is abominable . I 've trudged off to"
1,"I think this movie 's good but the plot is familiar , it 's still good & has a few unintentional laughs !"
0,"One small bit of trivia , there was a real drunk-driving accident during filming that injured F.Murray Abraham , and resulted in the death of the intoxicated young driver that caused the"
0,"Yes , MTV there really is a way to market Daria . What started as a clever teenage angst- '' comment on everything that sucks and make the viewer feel better about"
0,"I was excited to view a Cataluña´s film in the Berlin´s competition . But after the presentation I was total disappointed and furious . Too much blood , too much time ,"
0,"I got so emotional I wanted to scream in anguish , destroy the screen , readily accept the hopeless cries of nihilism . Timberlake is horribly miscast ; in fact , casting"
1,It is nice to see them struggle and training ! I was surprised how funny this movie was ! From start till the end you will laugh your pants off ! The
0,"Well , Jesus of Montreal is basically an intelligent movie . The actors are indeed good and the technical side of the movie is okay . But , although I was very"
1,"Ghost Story is full of brilliant lightning and dark atmosphere , which is lightened by the strong presence of the beautiful and good willing ghost . The effects are simply breath taking"
0,But perhaps fate has something nasty in store for her too ... < br / > < br / > The Zombie Chronicles is absolutely one of the worst films I have
0,"I think the Chinese actresses are lovely , but I could not say they were good actors in this film . Yes , the cinematography is great , but really , I"
0,"This movie has about as much entertainment value as getting a root canal . It approaches the abyssmal depths of bad movie making , and then gets even worse . I wo"
1,"Veteran cameraman Robert Surtees provides a nice burnish to the cinematography though a level of graininess persists in the print . A big seller in its day , the soundtrack is a"
0,This was a great book and the possibilities for a truly great film were definitely there . But the casting decisions completely wrecked the movie . Hanks is a great actor to
1,"Fortunately , for most of us , our Thorazine kicks-in before we actually decide that it 's a bad idea to be driving a car . Not so for the makers of"
0,"The coffee slogan is a lousy thing to hang the plot upon , and the ending is thoroughly predictable . Frank Capra does this sort of thing much better. < br /"
1,"As a huge fan , I sort of know what the real Lennon and McCartney are like . The script was brilliant and Harris got Lennon 's accent , personality and mannerisms"
0,"The film seems to struggle with any horror factor , and a lot of the events that happen are simply silly rather than particularly frightening , and it is difficult to believe"
0,That probably would have been best. < br / > < br / > I noticed the presence of Lindsay Crouse and Jay Thomas - both very good performers - and thought
1,"I loved the the film . it beautifully analyzes Italian petty bourgeois society , how the leftists of the 70s have given up all their ideals and come to a happy arrangement"
0,( When will I ever learn- ? ) The ecstatic reviewer on NPR made me think this turkey was another Citizen Kane . Please allow me to vent my spleen ... <
1,"This movie is funny and suitable for any age . It is definitely family-type entertainment . The cast does a fine job playing folks in the mid-western town of Big Bean ,"
0,"More to the point , it 's not very thrilling and it certainly is n't scary . Phillips is a hard sell as a tough-as-nails , cynical cop stereotype , and Griffith"
0,"The best acting is done by Raymond Massey as Dr. Ingersoll , a good doctor turned evil . He is head of a spy ring attempting to get information from amnesiac Jane"
1,"This is a fantastic series first and foremost . It is very well done and very interesting . As a huge WWII buff , I had learned a lot before seeing this"
1,"Critics called COLOR PURPLE his entrance into intellectual fare . It is quite an entrance . No special effects , no swashbuckling , just brilliant story-telling based on a literary classic by"
0,Another stupid dinosaur movie in which top secret military guys discover those lethal ( and very fake-looking ) prehistoric monsters running around killing people in gory ways . The original was bad
1,"It did'nt follow formula , and among a 18-25 year old target American audience , that 's unforgivable as it was was'nt what they expected to see. < br / > <"
0,"I think that the music is better in cruel intentions 1 and the music is better in cruel intentions 3 . It is not the worst movie I saw , but in"
0,They described `` blindingly choreographed intrigue and violence . '' I saw no `` intrigue . '' I instead saw a miserable attempt at dialogue in a supposed kung fu movie .
1,"An awful , massive factory filled with human automata who live in hopelessly lifeless dormitories . Individuals dying early while rummaging for recyclable scraps in mountains of our E-waste . The birthing"
0,"I could probably crap out alphabet soup , rearrange what was left of the letters , and still have a better script . Two scenes in particular come to mind when I"
1,The only thing that prevents this from being a really great movie is Burke -- she 's not a very good actress ( it 's no surprise that this has been her
1,The wife later rebels against the blackmail scheme but is killed in a fit of rage .... < br / > < br / > A very satisfying episode in many respects
0,"This is one of the worst movies I 've seen in a long time . The story was boring , the dialogue was atrocious and the acting hammy . I 'm not"
1,"This movie contains personalities that so deliciously are playing their parts , I love the final , when nobody knows what are they gon na do about their life , but it"
0,"So for Matt Dillon fans this is watchable movie , just like for admirers of beautiful Diane Lane . Legendary Tommy Lee Jones is always great but this is not movie for"
0,Salman Khan remains as immature as 10 years ago compared to Aamir Khan . There were many songs in the movie all boring except `` Man Ko Ati '' . The Most
0,But I expect to be entertained. < br / > < br / > Add the fact that the cinematography and sound quality are comparable to your neighbor 's bad home movies
1,It 's not a movie to watch when you just want to kick back and relax and watch something cute that 'll make you laugh . But it is a good movie
1,"The story is told in a subtle but concise way , never being self-indulgent , flashy or over-expositional . The obviously tight budget may have contributed to the no-nonsense approach , but"
0,"Julia Stiles is a talented young actress , who with guidance from a reputable agent has a lot of potential . Obviously , the person who guided her into this travesty is"
1,"It 's beautifully shot and directed , and the casting is excellent . Paget Brewster delivers a very believable and likable performance . She has a quality about her , a charisma"
0,"While this might be a compliment in some situations , it 's certainly not here . Their constantly harassing the women on the show is funny at first . But since that"
0,But it never came. < br / > < br / > Furthermore the movie was plagued with poor filming of poor special effects . Thus showing to much of a bad
0,"Overall , I give this a 2 , because at least Disney made a film from an under-appreciated book series . But , I wish they did better . Either way ,"
0,"< br / > < br / > In other words : be afraid ! Be very afraid ! < br / > < br / > Of course , it would"
1,"So who delivered the laughs for me ? Without a doubt Mischa Auer delivered me some terrific gut busting laughs , he even steals the ending , it was great ! Speaking"
1,"Sheets earns bonus points for keeping the tone grim and nasty to the literal bitter end ( for example , almost all of the main characters wind up becoming zombie chow )"
1,"While the handsome Joe Buck ( Voight ) dreams of all the beautiful women of the world begging him to share a wild love fantasy , the poor Ratso Rizzo ( Hoffman"
